C15orf27,PGBD5,A_23_P64051,ATP5G1,RAB33B,A_24_P485271,CREM,DLX2,OR2B3,A_24_P713312,A_32_P5148,BSCL2,STGC3,SCRN1,PRKAA2,RPL27,TEX101,NGEF,RBP5,RHOU,FBXW11,WBSCR17,A_23_P96262,TBC1D24,ZNF700,A_24_P161733,C8orf22,A_24_P118946,KANSL1L,ACOT6,A_32_P12494,RDH12,MEF2C,A_24_P942374,A_24_P136911,TOLLIP,CUST_2664_PI416261804,SMIM19,OR11H4,ANKRD36C,MED12L,CYP3A43,ARL5A,A_32_P219635,A_24_P706236,TNFRSF10C,ZNF484,AADAT,NADK2,A_24_P221724,CLEC6A,ASPG,IKBKAP,RALB,DGCR6,A_24_P738859,GOLPH3,A_23_P21804,SNHG8,NAA20,KIAA0922,A_24_P487877,A_23_P26367,KCNC3,A_24_P340886,KIF18A,SLC12A8,OPTC,GLUL,NDUFB5,ARMCX6,DPYSL5,A_24_P612020,A_24_P213073,MAPRE1,A_24_P934971,A_24_P392622,LARP4,GNMT,MLH1,CNTFR,EEF2K,ATP2A3,ZNF730,TP53I13,A_24_P384379,LOC728327,SUSD6,A_23_P93109,C7orf13,A_24_P127063,A_24_P178643,NINL,PAMR1,A_24_P232763,GGT7,ACOT12,TEAD2,AP4S1,HNRNPCL1,BTBD16,LNPEP,CDY1,A_24_P485105,SPDYE2B,LOC728804,GEMIN2,PSG2,OR7E91P,SKAP2,A_24_P654368,DENND2A,GPS1,A_24_P222054,ITGB8,FAM21C,A_24_P299137,ERG,RBM15,SPATA7,MXRA8,A_24_P592487,ERICH5,A_32_P193792,A_24_P489399,C6orf62,SLC6A7,HYMAI,HSPA1B,ACACA,ZSCAN1,MSANTD4,TGIF2,CYP3A4,CALM3,DSCAML1,A_23_P32821,MGARP,LINC01420,A_23_P210451,IGFBP5,PPA2,A_24_P791814,PRSS50,MMP11,PZP,A_32_P463538,A_24_P936419,A_32_P48054,A_24_P791862,PRKCZ,COX15,PNMT,COPA,C5orf58,SEPT4,ADGRG6,A_24_P75856,NOSIP,A_24_P911051,A_32_P51005,A_24_P945069,A_24_P608931,CUST_2438_PI416261804,A_24_P938281,TM7SF3,FLJ20021,C19orf67,KLHL34,A_24_P938284,L3MBTL1,TRIP13,PIK3CA,MOSPD3,A_32_P114372,TXLNG,A_32_P97968,A_32_P170564,A_24_P878561,ARHGAP28,A_32_P140153,UBXN4,CCDC64B,LINC00165,SNRNP40,NEIL3,A_32_P40327,LMAN1L,WTIP,A_24_P934744,FCHSD2,LOC728836,A_32_P208978,GAGE10,MAPK10,ADCY10P1,TRAF3IP3,LOC100132014,ARHGAP1
4.7734,6.221,2.407,9.14855,3.5091,4.1729,5.92201666666667,4.25963333333333,1.64505,4.76463333333333,1.5087,5.679575,3.1568,10.2281666666667,5.5883,9.59335,3.18656666666667,10.0975,3.59415,6.1585,8.77565,8.5171,1.4998,6.38375,4.82245,2.648,1.50835,11.0064,4.9114,2.5178,2.9962,4.46495,9.7163,3.9169,1.9372,6.79823333333333,9.0059,7.3214,2.22235,8.0955,4.59035,3.746,7.6225,3.9303,1.5594,1.76,6.0537,5.6122,7.24355,2.0148,1.74855,2.7458,7.42245,8.7394,8.5159,3.8697,7.0557,4.8268,10.48215,7.6162,2.6959,1.6341,3.6713,8.60055,9.4222,2.16545,3.43605,2.05595,8.03865,7.97085,8.0035,6.9336,7.4122,8.8046,6.23495,1.8411,3.1821,6.2457,2.55115,8.20735,5.16335,3.32325,1.736,7.8771,4.46095,2.4023,11.7728,6.4915,3.86295,4.80305,7.549,7.6513,5.9385,5.5046,6.9242,7.36935,2.15875,2.30815,4.9867,7.60925,4.5996,7.84885,1.71913333333333,4.8956,4.6484,3.7306,5.195,1.8039,3.228,7.0008,4.3088,6.1218,7.7599,9.8247,5.805,8.6138,3.3228,3.81773333333333,7.05945,6.9029,5.5373,4.2718,2.91815,6.1726,5.48865,6.9235,4.621,2.0084,6.97455,6.27805,3.0108,7.4392,1.6848,2.3582,10.1212666666667,5.8559,1.5811,4.8992,6.82985,3.0608,6.38626666666667,6.584175,2.424,4.7249,3.34615,1.61145,4.5705,5.448,1.503,1.6398,7.74973333333333,6.37576666666667,6.191,7.4705,4.8603,7.9712,3.3818,4.8814,8.1301,1.5268,10.3527,2.3491,1.4731,5.2557,5.8341,6.93873333333333,6.267,1.8776,3.3676,2.6125,4.66356666666667,2.3935,7.3033,4.8584,5.1204,5.24205,2.0748,1.552,1.8889,3.8109,6.6494,6.2402,5.15065,1.606,5.59135,1.77835,5.9,3.83155,5.2342,3.3938,6.19245,3.96575,11.8527,1.5989,8.1897,1.8785,2.78696666666667,1.5915,7.5639
3.3117,6.06076666666667,2.6332,9.400775,3.31745,4.4578,6.00273333333333,4.21693333333333,1.6281,4.7036,1.49315,5.867225,2.94795,10.0479666666667,5.76393333333333,9.6026,2.62526666666667,9.8969,2.9708,6.6397,8.7562,8.64405,1.495,6.1396,4.79425,2.598025,1.9149,10.0044,5.06245,2.5469,3.6358,4.5991,9.72816666666667,3.1912,3.1664,7.10756666666667,9.1608,7.3117,1.56755,8.1394,5.1476,2.7399,7.6895,3.99505,1.6135,1.67935,5.71665,5.7899,7.4542,2.5043,1.7605,2.86295,7.3628,8.613,9.0525,3.9088,6.88445,5.4363,10.6877,7.642475,2.4687,1.6645,2.7278,8.5683,9.4469,1.73875,3.4713,1.94565,7.8809,7.92775,8.15905,7.1879,6.7098,8.6484,6.20005,1.7344,2.291,6.067,2.995,8.2873,5.0593,3.2867,2.3784,7.0014,5.32165,1.6643,11.5972,6.7327,3.8308,5.5686,7.2817,6.954,5.5159,5.53275,6.9732,7.88035,2.48255,1.88955,4.747525,6.3536,4.2365,7.8888,1.89786666666667,5.092,4.78296666666667,3.3772,5.3274,1.56715,3.76005,7.1539,3.8858,6.36915,8.1549,9.3329,6.0857,8.4338,3.40515,3.67193333333333,7.18985,6.827,5.81665,4.41945,4.1196,6.2936,5.7822,7.0045,4.6435,2.8087,7.3087,6.34125,3.44095,7.64955,1.8199,1.6772,10.1628666666667,5.98315,2.619,4.7251,6.56325,3.9412,6.4258,6.441775,1.4731,4.63095,3.4435,2.2783,4.8079,4.9015,1.682,1.6556,7.86506666666667,6.48773333333333,6.33945,7.4996,4.3702,8.196175,4.0269,4.2971,8.40745,1.4927,10.3199,3.2847,2.7204,5.0027,5.7941,7.03786666666667,6.7432,1.9114,3.31135,1.8006,4.60666666666667,1.5277,7.30975,4.9037,5.0767,5.25565,1.9116,1.574,1.7984,3.716,6.6784,5.9497,5.0586,1.507,5.8579,1.6895,5.878,4.4628,5.67845,3.2893,6.3097,2.3855,11.514,1.4927,8.2141,1.625,2.6054,2.2013,7.50185
3.50285,6.6943,2.2253,9.155,3.52655,3.8003,5.74401666666667,3.96606666666667,1.6159,5.6768,1.5229,6.0462,2.3515,9.68623333333333,5.66466666666667,9.55155,2.5744,10.6617,2.3354,6.0328,8.81785,8.57105,1.5187,6.53675,5.0935,3.004625,1.6036,11.5138,4.8966,1.4767,1.8902,3.66605,9.74766666666667,3.8393,1.6622,7.70663333333333,9.6376,7.77825,1.57545,8.62495,5.05185,2.51415,8.00605,4.23695,1.5408,1.81535,5.6624,6.2973,6.7927,2.8223,1.6707,2.6969,7.93245,8.9828,8.1791,4.8034,7.171,5.2291,10.60585,8.313525,2.8521,1.6796,4.5025,8.45465,9.6895,1.74565,3.09845,1.5405,8.44465,8.2065,8.0309,7.2969,7.737,9.7934,6.425225,2.2181,5.9589,6.082575,3.48395,8.632,4.98945,3.27395,1.58965,8.839,4.0669,1.5167,12.413,6.89305,3.2056,5.36605,8.1452,7.7897,6.05685,6.046,7.5213,8.2866,1.58065,1.73345,5.03995,8.34725,3.99,7.5007,1.62156666666667,5.8416,5.23576666666667,3.0945,5.8889,1.48645,3.2197,7.6656,5.6305,6.7684,7.82985,9.803,5.36476666666667,8.8843,3.792,3.51273333333333,7.2504,7.2829,5.4719,4.275225,4.3937,7.2425,5.95925,7.17975,3.20015,1.6303,7.31025,6.16665,2.2222,7.6142,1.9284,2.26365,10.1657,5.46055,1.5226,4.8578,7.1363,2.6388,5.85116666666667,7.230275,3.3377,3.6415,3.09405,2.3235,5.3549,4.99835,1.5501,1.5346,8.12096666666667,6.62426666666667,6.07035,7.5097,4.9646,8.472675,3.79316666666667,3.0563,7.88855,1.5645,10.5497,1.9174,2.2451,5.9,5.723,7.42843333333333,6.20115,1.5837,3.7914,2.2049,5.00653333333333,1.62055,7.66825,4.93664,5.3068,6.42395,1.6185,1.5689,1.6893,3.78526666666667,7.5447,6.16396666666667,4.64455,1.495,5.78415,1.7122,6.3111,3.93075,5.19155,4.1376,6.27655,1.5801,12.2821,1.8611,8.41346666666667,1.6571,2.7852,1.5226,7.50825
3.59535,5.9124,2.79565,8.369025,3.77135,2.9991,6.81003333333333,4.04946666666667,2.2127,4.85546666666667,2.58585,5.40355,2.73125,10.0865666666667,5.21033333333333,9.7303,3.06916666666667,9.7148,2.09025,6.84915,8.4615,8.081,2.4126,5.7848,4.44845,3.09615,2.41205,11.0203,5.54305,2.7084,3.5617,4.12185,9.3951,4.0649,2.6578,6.28613333333333,9.4954,7.49485,2.27765,8.5301,4.8855,3.3687,7.73275,4.55755,2.4627,2.2462,5.74205,5.67245,7.2159,2.4558,2.3781,2.2276,7.2902,9.09375,6.7671,2.8068,7.18845,4.6816,9.6384,7.61415,2.52455,2.1563,2.8598,7.85705,9.1511,2.2232,3.8926,3.27505,7.87375,8.1923,7.28285,7.7383,7.4642,9.0172,5.94725,2.6102,4.559,6.05715,2.9194,8.17685,4.74635,3.1109,2.12235,8.5383,3.57585,3.7292,11.6111,6.44765,3.6815,5.4442,7.2967,6.9993,5.775,5.5861,7.0343,6.83195,2.57465,2.3056,4.870075,7.25665,4.98595,7.71185,2.49146666666667,5.60615,4.94973333333333,4.2889,5.12836666666667,2.521,3.3615,6.7567,2.7484,5.90745,7.07535,10.4314,6.4879,9.0944,3.61425,3.96503333333333,7.0522,7.3498,5.09525,4.237775,3.5603,6.2431,5.2074,6.81475,3.60045,2.3491,6.92385,5.67065,2.3943,7.53445,2.70635,2.6094,9.09263333333333,5.48865,2.358,5.1735,7.09215,2.4301,6.31283333333333,6.6736,2.131,3.9496,3.72265,2.3745,4.1383,5.0279,2.6117,2.4046,7.5948,6.21456666666667,5.706,7.26343333333333,5.45235,8.412075,3.63946666666667,2.3168,7.701,2.4542,9.7701,2.515,1.9707,3.9646,5.3046,6.92316666666667,5.7877,2.4976,3.6432,2.3794,5.03996666666667,2.274,7.38025,4.18794,5.3859,5.283,2.494,2.4456,2.3673,3.2657,6.5523,5.86376666666667,4.8995,2.5881,5.2668,2.31935,6.2315,2.9887,5.4178,3.946,6.2794,2.6138,12.1538,2.1637,7.70656666666667,2.3202,3.11796666666667,2.4366,6.60885
4.9957,6.39646666666667,2.67495,8.728875,3.669,4.0798,6.17056666666667,3.98836666666667,1.77895,4.77346666666667,1.61335,5.93435,2.52145,10.0235333333333,5.7173,9.49135,3.20136666666667,10.4668,2.64005,5.64735,8.76705,8.0701,3.5398,6.10535,5.13815,3.164975,1.76015,11.0754,5.11265,2.4034,3.1737,3.839,9.46673333333333,4.7159,2.9078,7.3561,9.2439,7.80995,1.73775,8.777,5.39845,2.97805,7.993,4.4943,1.7041,2.32505,6.1398,6.16865,7.40555,3.5197,1.88325,3.23965,7.7331,9.161,7.9091,4.5785,7.4404,4.8104,10.4889,8.30605,2.78675,1.9725,4.2605,8.1216,9.6466,2.0561,3.4192,2.1837,8.22505,8.4059,7.96405,7.0473,7.6123,9.7125,6.263125,1.981,6.6316,6.125575,2.92695,8.36855,5.64075,3.0342,2.0583,9.6387,4.43,1.5227,12.4994,6.5591,2.84335,5.8392,8.4509,7.7587,6.235,5.8082,7.2653,7.54965,1.6624,1.7029,5.534475,8.4764,3.97045,7.754,1.87133333333333,5.55695,5.18133333333333,3.3607,5.19753333333333,1.501,3.6017,7.093,5.6254,6.0466,7.35195,9.9128,5.8497,9.0831,3.8621,3.48933333333333,7.0577,7.2836,5.23595,4.28755,4.73425,6.8532,5.89475,7.2005,4.2053,1.9904,6.83675,6.2208,2.6564,7.75815,2.7528,2.58335,9.6776,5.39745,1.6582,5.4961,7.5267,3.6621,5.8445,7.27945,3.8247,3.4066,3.18515,2.1644,4.9791,4.87465,1.618,1.6013,7.8051,6.6484,5.16125,7.6374,5.45175,8.1619,3.56526666666667,4.2181,7.4354,1.7654,10.8993,2.9164,2.5422,4.9124,5.8453,7.2479,6.0862,1.69985,3.6966,2.1306,4.93916666666667,1.99645,7.65465,4.4886,5.0796,6.05415,1.749,1.6861,4.4473,3.35886666666667,6.9571,6.04046666666667,4.76425,1.5111,5.22095,1.9409,6.2786,4.2783,4.84755,4.13,6.22455,1.75245,11.764,1.9624,8.2505,1.9382,3.03033333333333,1.5501,7.27745
4.053,6.29496666666667,2.13045,9.24725,3.38115,4.1185,5.96813333333333,3.82773333333333,1.5711,5.18713333333333,1.4767,6.50035,1.59175,9.77453333333333,5.5991,9.4717,2.65503333333333,10.16815,3.0473,6.18175,8.69495,8.2788,1.4927,6.1078,4.6901,2.990725,1.5034,10.8978,5.01325,2.3591,2.1184,4.5083,9.48786666666667,4.2837,1.6571,7.2721,9.5152,7.6474,1.55885,8.30205,5.0526,2.0798,8.02165,4.1392,1.5104,1.71425,5.54745,6.36555,6.9572,2.5878,1.63825,2.17545,7.692,8.55135,8.6134,4.3235,6.83435,5.1883,10.30295,8.099575,3.02375,1.5903,3.5274,8.581,9.5809,1.6183,3.5665,2.12415,8.60415,8.1701,8.0431,7.175,7.192,9.4155,6.258875,2.3339,3.2926,6.25035,2.22815,8.44475,5.72515,3.96475,1.8651,7.6453,4.86195,1.554,12.2682,6.9144,3.6712,5.55395,7.9649,7.2625,6.01125,6.14495,7.3777,7.8541,2.46555,2.3946,4.710975,7.18965,3.5158,7.38755,1.65266666666667,5.241,4.37816666666667,3.3723,5.54976666666667,1.4829,3.09945,7.7906,4.9019,6.777,7.8947,9.7262,5.17026666666667,8.642,3.67285,3.89056666666667,7.0478,7.0765,5.3498,4.58405,3.9575,6.6827,5.85585,7.20085,3.91185,1.7363,7.49895,5.912075,3.62595,7.42505,2.55225,2.6758,9.98413333333333,5.982,1.6869,4.7394,7.0206,2.4404,6.1029,6.980975,2.6383,4.178,2.8765,1.5356,5.1106,4.8927,1.7292,1.5097,7.92466666666667,6.5698,5.5193,7.39443333333333,5.1398,8.428475,3.78896666666667,1.8046,7.8924,1.7499,10.5442,2.0333,2.756,5.8425,5.6044,7.54993333333333,6.64795,1.7611,3.5481,1.9498,4.9701,1.5172,7.66545,5.10312,4.443,5.96265,1.8973,1.5138,1.8015,3.01123333333333,7.6017,6.0985,5.06065,1.4927,5.4471,1.96065,5.9797,3.27045,5.40515,4.1132,6.2468,1.7855,12.0083,1.6625,8.12593333333333,1.6893,2.4045,1.6128,7.26975
4.19785,6.19763333333333,2.68895,9.0734,3.5974,3.6884,5.83915,4.01376666666667,1.4965,5.3634,1.4847,5.872575,3.5874,9.99036666666667,5.689,9.52285,3.33156666666667,9.85945,2.954,5.99165,8.49325,7.96705,2.2048,6.2087,4.98755,2.947825,2.3818,11.3546,4.8688,2.7692,3.1144,3.5797,9.52736666666667,3.7903,1.6432,7.31926666666667,9.6945,7.6716,1.4749,8.11895,4.9452,3.1638,7.97425,3.949,1.4957,2.13535,5.27475,6.0555,6.80305,2.8022,3.01255,2.20995,7.36645,8.446,8.1452,4.1303,7.13705,4.8345,10.0787,7.9481,1.8251,1.5111,3.8987,8.3848,9.4513,1.56795,3.421,2.2367,8.30685,7.89615,7.96915,6.8383,7.7226,9.3007,6.4078,1.9885,4.6471,5.988225,2.6668,8.2021,5.6108,4.03365,1.5587,8.4098,4.7065,2.3714,11.9936,6.5339,3.7864,5.06005,8.1502,7.3428,5.84725,5.5974,7.3431,7.7073,1.97275,1.7472,4.7551,7.37615,4.0195,7.3466,1.6023,4.90215,4.4725,2.9015,5.33596666666667,2.1526,3.35325,7.848,4.984,6.5052,7.34895,9.8625,5.76573333333333,8.5466,4.1622,3.84436666666667,7.24395,7.03825,5.4261,4.710725,3.8264,6.7815,5.9,6.76155,4.2505,3.1775,7.3934,5.671775,3.1407,7.2367,1.82415,2.4037,9.77426666666667,5.56765,1.4731,4.8251,7.0479,3.0068,6.11543333333333,6.802575,2.2113,4.54965,3.53395,2.28545,4.883,5.56125,1.4767,1.5675,7.93753333333333,6.49096666666667,5.336,7.35686666666667,5.5515,8.1949,3.56093333333333,3.6072,7.78225,1.495,10.4829,1.5942,1.69,5.093,5.5314,7.19663333333333,6.23025,1.80445,3.8834,3.5596,4.64563333333333,2.2901,7.64415,4.89634,5.059,5.87785,1.9514,1.4927,1.7926,3.6586,7.7266,5.81483333333333,4.8697,1.855,5.53115,1.6319,5.9877,4.1906,5.4444,4.038,5.97675,2.62495,12.1731,1.4731,8.03653333333333,1.7253,2.20396666666667,1.4927,7.1795
4.6167,6.46423333333333,3.2716,8.0459,3.7437,2.2283,6.25808333333333,4.2407,2.13935,4.79063333333333,2.13775,5.670625,2.36965,10.2222666666667,5.1936,9.89485,2.79346666666667,10.86645,2.3216,6.13555,8.78835,7.5538,1.9064,5.692,4.82855,2.884325,1.989,11.3965,5.30945,1.6701,4.1579,4.45775,9.1249,4.2036,2.2541,6.71263333333333,9.8557,7.65815,2.0681,9.1059,5.64475,2.3951,8.14635,4.958,3.3684,2.30995,5.99125,5.62925,7.4349,2.8443,2.1727,2.3661,7.56835,9.16365,7.0033,5.1059,7.8823,4.4584,10.7698,7.797925,3.2736,2.1662,3.5869,7.61145,9.4923,2.4765,4.14805,3.1686,8.3725,8.46585,7.80315,7.64165,7.9664,9.2209,6.1694,4.4601,6.3459,6.203875,3.25395,8.5354,6.014,2.94795,2.0301,9.7482,3.2351,1.9412,12.1477,6.6563,3.77185,5.5609,8.6062,7.8832,5.3787,5.39315,7.4171,6.6535,2.00465,2.07605,5.105125,8.99965,3.6518,8.17965,1.99073333333333,5.82035,4.50063333333333,3.8986,5.1911,2.3086,3.92615,6.4918,5.4737,5.38,6.51215,10.5124,6.60336666666667,9.3486,3.892,3.40263333333333,6.8538,6.97785,5.9174,4.277725,4.41435,6.0948,5.95085,7.459,4.60555,2.2282,6.58075,5.92855,3.06955,7.73675,2.92245,2.83295,10.0040666666667,5.9516,1.8852,5.41435,7.4862,2.9198,6.615,6.72375,3.1681,4.3864,2.86465,2.22515,3.0519,5.13285,2.9394,1.8855,7.42296666666667,6.14686666666667,4.83485,7.63803333333333,5.6567,8.435825,3.7554,4.4972,6.86645,1.9269,10.9892,2.3689,2.4421,5.6145,6.0848,6.89473333333333,5.30525,2.1013,3.6803,1.7534,5.18883333333333,1.925,7.7798,4.26732,5.4802,5.7559,2.0387,2.0234,2.0992,3.7429,6.8671,6.37213333333333,5.017,3.9093,5.5318,2.24705,6.8124,4.2623,5.1091,4.6412,6.20955,2.15565,11.9482,2.1743,8.0735,2.892,3.08536666666667,2.7421,7.4202
4.2159,6.27036666666667,2.3819,9.234375,3.35865,4.0155,5.92023333333333,4.02,1.55395,5.4579,1.48675,6.268675,2.4257,9.8895,5.55996666666667,9.72145,2.92946666666667,10.2643,2.7545,6.7089,8.772,8.227,1.7342,6.3164,4.83245,3.0656,1.54885,10.7154,5.2956,1.4749,3.4341,4.22595,9.37563333333333,4.1182,2.2289,7.26423333333333,9.7715,7.70015,1.69225,8.5016,5.18935,3.5474,8.0337,4.23235,1.5111,2.51865,5.29445,6.46025,6.92095,2.3841,1.81775,2.10485,7.67475,8.8543,8.4096,4.464,7.10535,5.1012,10.3409,8.183675,2.4205,1.6931,3.2239,8.80235,9.4218,1.6841,3.4695,1.88515,8.87455,8.3555,8.3049,7.5041,7.2024,9.6165,6.438575,3.0547,3.0323,6.327575,3.1518,8.60185,6.01735,4.1417,1.7935,7.5666,4.90675,1.6392,12.204,6.9736,3.64235,5.3543,8.013,7.1988,6.42605,5.7647,7.7489,8.18865,2.1553,1.60255,4.71515,6.84965,4.5711,7.55135,1.60556666666667,5.9597,5.2826,3.0073,5.8053,1.71315,3.4125,7.7252,3.8552,6.89445,7.8165,9.8867,5.94603333333333,9.0321,3.74415,3.90763333333333,7.23555,7.10835,5.2272,4.291375,4.2908,6.8682,5.7797,7.24565,3.3788,2.2541,7.7016,6.19675,2.82225,7.569,2.1483,2.35875,9.91636666666667,6.04885,2.581,5.41035,6.815,2.9315,6.48653333333333,7.06625,1.7705,3.99395,2.75195,1.9979,5.3726,5.395,1.4932,1.4933,7.98056666666667,6.71576666666667,4.86375,7.5332,5.75275,9.084425,3.6115,3.0474,7.8787,1.5759,10.8706,2.5681,2.51,5.8582,5.271,7.52123333333333,6.296,1.54905,3.28565,1.5871,5.03273333333333,2.1874,7.76855,4.99078,4.815,6.1871,1.612,1.519,1.7144,3.08913333333333,7.5835,6.0555,5.0104,1.4749,5.83955,1.6583,6.4335,3.12605,4.9184,4.0911,6.4202,1.8456,12.1671,1.7172,8.1271,1.594,2.726,1.4937,7.3797
4.88235,6.23823333333333,3.14045,8.484075,3.86045,3.6171,5.90085,4.22836666666667,1.8053,5.19746666666667,1.5462,5.55545,3.04535,10.4001,5.42596666666667,9.71625,3.3143,10.5105,2.48165,6.7321,8.782,7.8424,1.8607,6.31265,4.7394,3.074175,1.66535,11.7884,5.51525,1.7712,3.1772,3.47475,9.04033333333333,4.687,1.9216,7.35943333333333,10.1892,7.52805,1.6301,8.98265,5.65985,4.0481,7.9891,4.98255,1.7326,1.79255,5.9118,6.2102,7.5792,2.3006,1.84435,2.05675,7.4234,8.90165,7.8066,4.0418,7.53575,5.2613,10.23835,7.5464,2.87595,1.9336,4.5158,8.16705,9.744,1.94155,3.2559,1.5887,8.8512,8.17455,7.9232,8.0075,7.7641,9.6356,6.703975,1.5141,6.3375,6.275475,3.24435,8.27595,6.54445,3.97735,1.5317,10.0905,4.61005,1.5163,11.8527,6.6849,4.0264,4.8735,8.2087,7.8263,6.0666,5.3748,7.1897,7.43515,1.91275,1.60395,5.0276,8.6495,5.24365,8.03485,1.8018,6.08885,5.2676,2.3969,5.0341,2.08405,3.67955,6.8507,4.9561,6.1349,7.18275,10.6442,6.83706666666667,9.5728,3.8855,3.99756666666667,7.4904,7.27785,5.5296,4.5588,4.1661,6.7739,6.19135,6.81115,4.65115,3.4197,7.08035,6.18865,2.5624,7.60215,2.5914,2.55565,9.78283333333333,5.9557,2.803,5.70045,7.365,2.9561,7.0017,7.039725,3.1152,4.11965,2.78735,2.784,4.4983,5.9402,1.5111,1.6296,8.2024,6.43526666666667,4.59565,7.71823333333333,5.5266,9.1568,3.32026666666667,3.7625,7.65985,1.6484,10.8782,2.5247,2.5027,4.9974,6.1847,7.0093,4.9706,2.16695,3.30905,3.8137,4.93076666666667,1.8205,7.74405,4.66882,5.973,6.20405,1.6087,1.7584,1.7516,3.4764,6.8567,6.51446666666667,4.81855,1.4767,5.4724,1.8807,6.8509,3.7802,5.07865,4.9507,6.25485,2.82465,12.0811,1.7507,7.9219,2.0718,2.93563333333333,1.7648,7.3444
3.27085,5.99413333333333,2.15195,8.6701,3.4995,3.3158,5.75986666666667,3.90506666666667,1.6175,4.99633333333333,1.55965,6.1175,2.23015,9.905,5.06083333333333,9.5497,2.86993333333333,10.20635,2.1911,6.6735,8.6728,7.98635,1.5908,6.24035,4.83305,3.377325,1.626,11.9853,5.18345,1.5141,1.6296,3.16305,9.12966666666667,3.0769,2.6932,7.51216666666667,10.0117,7.62945,1.8939,8.61585,4.8608,3.02785,8.03875,4.0955,1.5989,1.9591,5.2709,6.5369,6.99955,2.6786,1.65855,2.6002,7.51745,8.8716,7.65,4.2619,7.0455,4.8435,10.18635,8.00125,3.21885,1.7574,4.4784,8.3512,9.7022,1.7458,3.46735,1.57395,8.80715,8.19365,7.9591,7.51185,8.0371,9.8559,6.361175,1.6645,6.7969,6.1092,3.50735,8.43325,5.21055,4.50475,1.51115,9.159,4.5562,1.5877,12.2061,6.98135,3.5435,4.92035,8.299,7.8766,6.0792,5.82845,7.6545,7.80385,2.31245,1.6366,4.5695,8.27725,4.4754,7.26485,1.6768,5.98095,4.9372,2.8921,5.44556666666667,1.4965,3.16485,7.451,5.3224,6.8591,7.34395,10.3148,6.13383333333333,9.0143,3.93975,4.06783333333333,7.40415,7.13835,4.6338,4.621225,4.3861,6.9298,5.63825,6.96355,3.60185,1.7095,7.6307,5.70345,2.9744,7.64065,2.32315,2.097,9.7546,5.40765,1.5438,5.39755,7.0736,4.014,6.6615,7.08445,2.7987,4.04085,3.4739,2.40145,4.6625,5.2628,1.5956,1.5329,7.941,6.5259,4.4851,7.48923333333333,6.01765,9.178675,2.8831,2.5118,7.55295,1.6356,9.8138,1.8174,2.8078,5.4593,5.6916,7.4245,5.62525,1.6047,3.53175,1.8612,5.03316666666667,1.61065,7.61125,4.88412,5.3441,6.25785,1.6851,1.6252,1.7623,3.17353333333333,7.8547,6.14006666666667,4.71475,2.2617,5.7657,1.7534,6.3219,3.72395,4.56445,4.1086,6.3339,1.874,12.5484,1.8071,8.2335,1.6781,2.56473333333333,1.5167,6.89835
3.5378,6.13866666666667,3.01465,8.65095,3.2939,3.8322,6.01988333333333,3.57793333333333,1.8153,5.0582,1.58315,5.8641,2.6048,10.4684,5.36536666666667,9.81385,2.92803333333333,10.72995,2.4361,6.76095,8.92795,8.2173,1.7107,6.34645,4.09885,2.94765,1.70105,11.6545,5.11615,2.2742,2.7883,3.71475,9.5675,2.494,1.9735,7.1689,10.1162,7.8047,1.6982,9.0576,5.41715,2.86855,8.1118,4.52115,1.7693,2.0378,5.27545,6.59675,7.1773,2.5758,1.8578,1.9743,7.75855,9.4054,7.9961,3.5043,7.5125,4.6217,10.1987,7.9473,2.3408,1.9976,3.4603,8.30505,9.542,1.92355,3.5795,2.04675,9.0909,8.4443,8.2542,7.7175,7.6113,9.6281,6.58125,1.581,4.2699,6.457225,2.3446,8.616,5.9891,3.54335,1.6509,8.7012,3.91925,1.573,12.0858,6.71975,2.8605,4.76825,8.2121,7.4219,6.2642,5.73155,7.6679,8.08215,1.79185,2.06905,4.596325,8.1592,4.058,8.1506,1.74346666666667,6.1075,5.03463333333333,3.6271,5.58053333333333,1.57975,3.83095,7.4225,4.8428,6.782,7.2425,10.5208,5.7862,9.8403,3.76165,4.17813333333333,7.23045,7.4018,5.2381,4.453875,3.4835,6.8885,6.06815,7.29445,4.0373,2.8391,7.66455,6.2008,2.69985,7.8774,1.80465,2.6946,9.8578,5.3766,3.2528,5.02655,6.87715,3.5514,6.47246666666667,6.8017,1.9459,3.47595,2.74,2.04265,4.4187,5.397,1.6149,1.6437,8.03706666666667,6.7107,5.0793,7.51553333333333,5.24835,9.469725,3.55446666666667,3.5108,7.35995,1.7013,10.5342,1.9966,2.1833,5.4969,4.907,7.28616666666667,5.80955,1.5875,3.47825,2.0895,4.94453333333333,1.8011,7.90595,4.75486,4.9918,6.20425,1.6627,1.8231,1.8955,3.17246666666667,7.3127,6.3817,5.1488,1.5394,5.76585,2.17955,6.6819,3.52535,4.6194,4.295,6.51185,1.82375,12.7835,2.0279,8.3913,1.6763,2.03966666666667,1.6134,7.4744
